"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22259,159021,"FL","S",54,"OK","Oklahoma","S02","","",2,70.599999999999994,"2004","2016","G","S4OK00174",0,0,5,0,17,0,50,0,"AOK","Normal",7739,5904,"R","Tom","Coburn","","Tom","Sen.","","US Senator","M.D.","M","Thomas Allen Coburn","KOE-burn","Casper, WY","1948","03","14","Married","Carolyn Denton","Muskogee, OK","3 children ; 5 grandchildren","BAP","Baptist",5,"White/Caucasian","Co-Chair, President�s Advisory Council on HIV/AIDS","2001","Member (OK02 R), U.S. House of Representatives","1995-2001","MED","Private Practice Family Physician","MED","Resident in Family Practice, Area Health and Education Center","University of Oklahoma","Att.","1979","University of Oklahoma Medical School","M.D.","1983","Oklahoma State University","B.S.","1970","","","","","","","Sen. Tom Coburn","US Senator","Room 172","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-3604","","http://www.coburn.senate.gov/public/?p=ContactForm","http://coburn.senate.gov","","http://www.facebook.com/pages/Tom-Coburn/90844078615?v=wall","http://twitter.com/TomCoburn","http://www.youtube.com/user/SenatorCoburn","Images\Photos\FL\S","Coburn_Tom_159021.jpg"
22260,165264,"FL","S",26,"OK","Oklahoma","S01","","",1,57,"1994","2014","G","S4OK00083",0,0,10,0,5,0,80,0,"AOK","Normal",7738,5903,"R","James","Inhofe","M.","Jim","Sen.","","US Senator","","M","James Mountain Inhofe","IN-hahf","Des Moines, IA","1934","11","17","Married","Kay Kirkpatrick","Tulsa, OK","4 children ; 12 grandchildren","PRE","Presbyterian",5,"White/Caucasian","Member, U.S. House of Representatives","1987-1994","Mayor, City of Tulsa, OK","1978-1984","BUS","President","BUS","Businessman","University of Tulsa (LK)","B.A.","1973","Central High School (OK)","","1953","","","","U.S. Army","PFC","1957-1958","","","","Sen. James Inhofe","US Senator","Room 205","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-3603","","http://inhofe.senate.gov/public/index.cfm?FuseAction=Contact.ContactForm","http://inhofe.senate.gov","","http://www.facebook.com/jiminhofe","http://twitter.com/JimInhofe","http://www.youtube.com/jiminhofepressoffice","Images\Photos\FL\S","Inhofe_James_165264.jpg"
22261,165265,"FL","S",29,"OR","Oregon","S01","","",1,57.200000000000003,"1996","2016","G","S6OR00110",0,0,95,0,94,0,55,0,"AOK","Normal",7740,6059,"D","Ron","Wyden","","Ron","Sen.","","US Senator","","M","Ronald Lee Wyden","WY-duhn","Wichita, KS","1949","05","03","Married","Nancy Bass","Portland, OR","5 children (2 from previous marriage)","JEW","Jewish",5,"White/Caucasian","Member, U.S. House of Representatives","1981-1996","Campaign Aide, Sen. Wayne Morse Re-election Campaign","1972-1974","EDU","Instructor","EDU","Instructor","University of Oregon Law School","J.D.","1974","Stanford University (CA)","B.A.","1971","University of California","","1969","","","","","","","Sen. Ron Wyden","US Senator","Room 221","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510-3703","","http://wyden.senate.gov/contact","http://wyden.senate.gov","","http://www.facebook.com/wyden?v=wall","http://twitter.com/RonWyden","http://www.youtube.com/senronwyden","Images\Photos\FL\S","Wyden_Ron_165265.jpg"
22262,198129,"FL","S",78,"OR","Oregon","S02","","",2,48,"2008","2014","G","S8OR00207",0,0,55,0,44,0,60,0,"AOK","Normal",7741,6060,"D","Jeff","Merkley","","Jeff","Sen.","","US Senator","","M","Jeffery Alan Merkley","MURK-lee","Myrtle Creek, OR","1956","10","24","Married","Mary Sorteberg","East Multnomah County, OR","2 children","LUT","Lutheran",5,"White/Caucasian","Speaker, OR State House","2007-2008","Member, OR State House","1999-2008","PUB","Executive Director","BUS","Director for Housing Development","Princeton University, Woodrow Wilson School (NJ)","M.PP","1982","Stanford University (CA)","B.A.","1979","David Douglas High School (OR)","","1979","","","","","","","Sen. Jeff Merkley","US Senator","Room 313","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-3705","","http://merkley.senate.gov/contact","http://merkley.senate.gov","","http://www.facebook.com/jeffmerkley","http://twitter.com/SenJeffMerkley","http://www.youtube.com/user/SenatorJeffMerkley","Images\Photos\FL\S","Merkley_Jeff_198129.jpg"
22263,159045,"FL","S",92,"PA","Pennsylvania","S02","","",1,51,"2010","2016","G","S4PA00121",0,0,60,0,68,0,82,0,"AOK","Normal",7743,6157,"R","Patrick","Toomey","J.","Pat","Sen.","","US Senator","","M","Patrick Joseph Toomey","TOO-mee","Providence, RI","1961","11","17","Married","Kris","Zionsville, PA","3 children ","ROC","Roman Catholic",5,"White/Caucasian","Candidate, Pennsylvania US Senate (PAS01)","2010-2010","Candidate for U.S. Senate, Republican Party Primary","2004","BUS","President and Chief Executive Officer","BUS","Founder and Chief Executive Officer","Harvard University (MA)","B.A.","1984","La Salle Academy","","1984","","","","","","","","","","Sen. Patrick Toomey","US Senator","Room 502","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-3806","","http://www.toomey.senate.gov/?p=contact","http://toomey.senate.gov/","","","http://twitter.com/SenToomey","","Images\Photos\FL\S","Toomey_Patrick_159045.jpg"
22264,240529,"FL","S",62,"PA","Pennsylvania","S01","","",1,58.700000000000003,"2006","2012","G","S6PA00217",0,0,100,0,100,0,36,0,"AOK","Normal",7742,6156,"D","Robert","Casey","P.","Bob","Sen.","Jr.","US Senator","","M","Robert Patrick Casey, Jr.","KAY-see","Scranton, PA","1960","04","13","Married","Terese Foppiano","Scranton, PA","4 children","ROC","Roman Catholic",5,"White/Caucasian","Treasurer, State of PA","2005-2006","Auditor General, State of PA","1997-2005","LAW","Attorney","EDU","Elementary Teacher and Basketball Coach","Catholic University of America (DC)","J.D.","1988","College of the Holy Cross (MA)","B.A.","1982","","","","","","","","","","Sen. Robert Casey Jr.","US Senator","Room 393","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-3805","","http://casey.senate.gov/contact","http://casey.senate.gov","http://casey.senate.gov/about/blog/","http://www.facebook.com/BobCaseyJr","http://twitter.com/SenBobCasey","http://www.youtube.com/user/SenatorBobCasey","Images\Photos\FL\S","Casey_Robert_240529.jpg"
22284,309565,"FL","S",95,"WI","Wisconsin","S02","","",1,51.899999999999999,"2010","2016","G","S8WI00026",0,0,95,0,100,0,18,0,"AOK","Normal",7673,603,"R","Ron","Johnson","","Ron","Sen.","","US Senator","","M","Ronald H. Johnson","JAHN-suhn","Mankato, MN","1955","08","05","Married","Jane Curler","Oshkosh, WI","3 children","LUT","Lutheran",,"","","","","","BUS","Founder and Chief Executive Officer","BUS","Accountant","University of Minnesota","","1979","University of Minnesota","B.S.","1977","","","","","","","","","","Sen. Ron Johnson","US Senator","Room 386","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-4905","","http://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator","http://www.ronjohnson.senate.gov/public/","","http://www.facebook.com/pages/Senator-Ron-Johnson/186181661410703","http://twitter.com/SenRonJohnson","http://www.youtube.com/user/SenatorRonJohnson","Images\Photos\FL\S","Johnson_Ron_309565.jpg"
22285,219013,"FL","S",84,"WV","West Virginia","S02","","",2,53.5,"11/02/2010","2012","S","S0WV00090",0,0,0,0,0,0,0,0,"AOK","Normal",7671,481,"D","Joseph","Manchin","","Joe","Sen.","III","US Senator","","M","Joseph Manchin III","MAN-shin","Farmington, WV","1947","08","24","Married","Gayle Conelly","Fairmont, WV","3 children; 6 grandchildren","CAT","Catholic",5,"White/Caucasian","Governor, State of WV","2005-2010","Secretary of State, State of WV","2001-2005","VOL","President","BUS","Owner","West Virginia University","B.S.","1970","Farmington High School","","1965","","","","","","","","","","Sen. Joseph Manchin III","US Senator","Room 303","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-4804","","http://manchin.senate.gov/public/index.cfm/contact-form","http://manchin.senate.gov/index.cfm","","","http://twitter.com/Sen_JoeManchin","http://www.youtube.com/user/SenatorJoeManchin","Images\Photos\FL\S","Manchin_Joseph_219013.jpg"
22286,165290,"FL","S",13,"WV","West Virginia","S01","","",1,64,"1984","2014","G","S4WV00027",0,0,85,0,100,0,45,0,"AOK","Normal",7670,480,"D","John","Rockefeller","D.","Jay","Sen.","IV","US Senator","","M","John Davison Rockefeller, IV","ROK-uh-feh-lur","New York, NY","1937","06","18","Married","Sharon Percy","Charleston, WV","4 children ; 5 grandchildren","PRE","Presbyterian",5,"White/Caucasian","Member, President's Commission on Coal","1978-1980","Governor, State of WV","1977-1985","EDU","President","VOL","Volunteer","Yale University Institute of Far Eastern Languages (CT)","Att.","1962","Harvard University (MA)","B.A.","1961","International Christian University - Tokyo","Att.","1960","","","","","","","Sen. John Rockefeller IV","US Senator","Room 531","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-4802","","http://rockefeller.senate.gov/contact/email.cfm","http://rockefeller.senate.gov","","","http://twitter.com/SenRockefeller","http://www.youtube.com/user/SenatorRockefeller","Images\Photos\FL\S","Rockefeller_John_165290.jpg"
22287,214311,"FL","S",69,"WY","Wyoming","S02","","",2,73,"2007","2012","G","S6WY00068",0,0,10,0,0,0,75,0,"AOK","Normal",7675,745,"R","John","Barrasso","","John","Sen.","","US Senator","Dr.","M","John Anthony Barrasso","bah-RAH-so","Reading, PA","1952","07","21","Married","Bobbi Brown","Casper, WY","3 children (2 from previous marriage)","PRE","Presbyterian",5,"White/Caucasian","Senate Republican Conference Vice Chairman, U.S. Senate","2012","Vice Chair, U.S. Senate Republican Conference","2009-Current","MED","Chief of Staff","MED","Orthopedic Surgeon","Georgetown University School of Medicine (DC)","M.D.","1978","Georgetown University (DC)","B.S.","1974","","","","","","","","","","Sen. John Barrasso","US Senator","Room 307","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510-5005","","http://barrasso.senate.gov/public/index.cfm?FuseAction=ContactUs.ContactForm","http://barrasso.senate.gov","","http://www.facebook.com/pages/John-Barrasso/21146775942?v=wall","http://twitter.com/SenJohnBarrasso","http://www.youtube.com/user/barrassowyo","Images\Photos\FL\S","Barrasso_John_214311.jpg"
22288,165292,"FL","S",37,"WY","Wyoming","S01","","",1,76,"1996","2014","G","S6WY00126",0,0,10,0,5,0,55,0,"AOK","Normal",7674,744,"R","Michael","Enzi","B.","Mike","Sen.","","US Senator","","M","Michael Bradley Enzi","EHN-zee","Bremerton, WA","1944","02","01","Married","Diana Buckley","Gillette, WY","3 children","PRE","Presbyterian",5,"White/Caucasian","Member (WY R), WY State Senate","1991-1996","Member (WY R), WY State House of Representatives","1986-1991","BUS","Director","BUS","Accounting Manager","University of Denver (CO)","M.B.A.","1968","George Washington University (DC)","B.B.A.","1966","Sheridan High School (WY)","","1962","WY Air National Guard","Sgt","1967-1973","","","","Sen. Michael Enzi","US Senator","Room 379A","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-5004","","http://enzi.senate.gov/public/index.cfm/e-mail-senator-enzi","http://enzi.senate.gov","","http://www.facebook.com/mikeenzi","","http://www.youtube.com/user/SenatorEnzi","Images\Photos\FL\S","Enzi_Michael_165292.jpg"
29982,205484,"FL","S",41,"DE","Delaware","S01","","",1,70.200000000000003,"2000","2012","G","S8DE00079",0,0,85,0,89,0,55,0,"AOK","Normal",7682,1326,"D","Thomas","Carper","R.","Tom","Sen.","","US Senator","","M","Thomas Richard Carper","KAR-pur","Beckley, WV","1947","01","23","Married","Martha Ann Stacy","Wilmington, DE","2 children","PRE","Presbyterian",5,"White/Caucasian","Chair, Subcommittee on Economic Policy, U.S. Senate Committee on Banking, Housing and Urban Affairs","2007-2009","Deputy Whip (DE D), U.S. Senate","2004-Current","PUB","Industrial Development Specialist","MIL","Career","University of Delaware - Newark","M.B.A.","1975","Ohio State University","B.A.","1968","","","","U.S. Naval Reserve","CDR","1973-1992","U.S. Navy","CDR","1968-1973","Sen. Thomas Carper","US Senator","Room 513","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0803","","http://carper.senate.gov/public/index.cfm/email-senator-carper","http://carper.senate.gov","","http://www.facebook.com/tomcarper","http://twitter.com/SenatorCarper","http://www.youtube.com/SenatorCarper","Images\Photos\FL\S","Carper_Thomas_205484.jpg"
29983,205493,"FL","S",40,"FL","Florida","S01","","",1,60.5,"2000","2012","G","S8FL00166",0,0,90,0,95,0,45,0,"AOK","Normal",7684,1408,"D","Bill","Nelson","","Bill","Sen.","","US Senator","","M","Clarence William Nelson","NELL-suhn","Miami, FL","1942","09","29","Married","Grace H. Cavert","Tallahassee, FL","2 children","EPI","Episcopalian",5,"White/Caucasian","Treasurer, State of FL","1995-2001","Member, U.S. House of Representatives","1979-1991","LAW","Associate","LAW","Associate","University of Virginia Law School","J.D.","1968","Yale University (CT)","B.A.","1965","Melbourne High School (FL)","","1965","U.S. Army","","1968-1970","U.S. Army Reserve","CPT","1965-1971","Sen. Bill Nelson","US Senator","Room 716","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0905","","http://billnelson.senate.gov/contact/email.cfm","http://billnelson.senate.gov","","http://www.facebook.com/pages/Bill-Nelson/22515581608?v=wall","http://twitter.com/SenBillNelson","http://www.youtube.com/user/SenBillNelson","Images\Photos\FL\S","Nelson_Bill_205493.jpg"
29997,205511,"FL","S",42,"MI","Michigan","S02","","",2,56.899999999999999,"2000","2012","G","S8MI00281",0,0,100,0,100,0,27,0,"AOK","Normal",7711,3624,"D","Debbie","Stabenow","A.","Debbie","Sen.","","US Senator","","F","Deborah Ann Stabenow","STAB-uh-nou","Gladwin, MI","1950","04","29","Divorced","","Lansing, MI","2 children (2 from previous marriage); 1 stepchild","MET","Methodist",5,"White/Caucasian","Vice Chair, U.S. Senate Democratic Policy Committee","2011-Current","Chair, U.S. Senate Democratic Steering and Outreach Committee","2007-2011","BUS","Co-founder","","","Michigan State University","M.S.W.","1975","Michigan State University","B.A.","1972","","","","","","","","","","Sen. Debbie Stabenow","US Senator","Room 133","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-2204","","http://stabenow.senate.gov/?p=contact","http://stabenow.senate.gov","","http://www.facebook.com/stabenow?v=wall","http://twitter.com/StabenowPress","http://www.youtube.com/user/SenatorStabenow","Images\Photos\FL\S","Stabenow_Debbie_205511.jpg"
29998,266864,"FL","S",82,"MN","Minnesota","S02","","",2,41.5,"2008","2014","G","S8MN00438",0,0,0,0,0,0,0,0,"AOK","Normal",7713,3789,"DFL","Al","Franken","","Al","Sen.","","US Senator","","M","Alan Stuart Franken","FRANK-uhn","New York, NY","1951","05","21","Married","Franni Bryson","Minneapolis, MN","2 children","JEW","Jewish",5,"White/Caucasian","","","","","ACT","Actor, Screenplay Writer, Author, Producer","","","Harvard University (MA)","B.A.","1973","","","","","","","","","","","","","Sen. Al Franken","US Senator","Room 309","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-2309","","http://franken.senate.gov/?p=email_al","http://franken.senate.gov","","http://www.facebook.com/pages/Al-Franken/15483865491?v=wall","http://twitter.com/AlFranken","http://www.youtube.com/user/SenatorFranken","Images\Photos\FL\S","Franken_Al_266864.jpg"
30000,209671,"FL","S",73,"NE","Nebraska","S02","","",1,57.5,"2008","2014","G","S8NE00117",0,0,75,0,95,0,64,0,"AOK","Normal",7721,4541,"R","Mike","Johanns","","Mike","Sen.","","US Senator","","M","Michael Owen Johanns","JO-hans","Osage, IA","1950","06","18","Married","Stephanie","Omaha, NE","2 children ; 3 grandchildren","ROC","Roman Catholic",5,"White/Caucasian","Secretary, U.S. Department of Agriculture","2005-2007","Governor, State of NE","1998-2004","LAW","Partner","LAW","Associate","Creighton University Law School (NE)","J.D.","1974","St. Mary's University (MN)","B.A.","1971","Osage Community High School (IA)","","1971","","","","","","","Sen. Mike Johanns","US Senator","Room 404","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-2707","","http://www.johanns.senate.gov/public/?p=EmailSenatorJohanns","http://www.johanns.senate.gov","","http://www.facebook.com/MikeJohanns","http://twitter.com/Mike_Johanns","http://www.youtube.com/user/SenatorMikeJohanns","Images\Photos\FL\S","Johanns_Mike_209671.jpg"
30001,158964,"FL","S",58,"NJ","New Jersey","S02","","",2,53.200000000000003,"2006","2012","G","S6NJ00289",0,0,95,0,95,0,55,0,"AOK","Normal",7727,4975,"D","Robert","Menendez","","Bob","Sen.","","US Senator","","M","Robert Menendez","meh-NEN-dehz","New York, NY","1954","01","01","Divorced","","Hoboken, NJ","2 children","ROC","Roman Catholic",2,"Hispanic/Latino","Senate Democratic Campaign Committee Chairman, U.S. Senate","2010","Co-chair, Hilary Clinton (D) for President Campaign","2007-2008","LAW","Associate","","","Rutgers University Law School (NJ)","J.D.","1979","St. Peter's College (NJ)","B.A.","1976","Union Hill High School (NJ)","","1972","","","","","","","Sen. Robert Menendez","US Senator","Room 528","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-3005","","http://menendez.senate.gov/contact","http://menendez.senate.gov","","http://www.facebook.com/senatormenendez","http://twitter.com/SenatorMenendez","http://www.youtube.com/user/SenatorMenendezNJ","Images\Photos\FL\S","Menendez_Robert_158964.jpg"
30002,218940,"FL","S",100,"NV","Nevada","S02","","",1,,"05/09/2011","2012","A","S2NV00183",0,0,0,0,0,0,0,0,"AOK","Normal",7723,4644,"R","Dean","Heller","","Dean","Sen.","","US Senator","","M","Dean Heller","HEH-lur","Castro Valley, CA","1960","05","10","Married","Lynne Brombach","Carson City, NV","4 children","MOR","Mormon",5,"White/Caucasian","Candidate, Nevada District 2 (NV02)","2010-2010","Member (NV02 R), U.S. House of Representatives","2006-2011","PUB","Chief Deputy","BUS","Stockbroker and Trader","University of Southern California","B.A.","1985","Carson High School (NV)","","1985","","","","","","","","","","Sen. Dean Heller","US Senator","Room 361-A","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-2805","","http://www.heller.senate.gov/public/index.cfm/contact-form","http://www.heller.senate.gov/","","http://www.facebook.com/pages/US-Senator-Dean-Heller/325751330177","http://twitter.com/SenDeanHeller","http://www.youtube.com/user/SenDeanHeller","Images\Photos\FL\S","Heller_Dean_218940.jpg"
30194,284445,"FL","H",352,"IL","Illinois","10","","",7,51.100000000000001,"2010","2012","G","H0IL10302",0,0,0,0,0,0,0,0,"AOK","Normal",1528,2048,"R","Bob","Dold","","Bob","Rep.","","US Representative","","M","Robert J. Dold","dold","Evanston, Illinois","1969","06","23","Married","Danielle","Kenilworth, IL","3 children","CHC","Christian Church",5,"White/Caucasian","","","","","BUS","Owner","LAW","Investigative Counsel","Northwestern University�s Kellogg School of Management (IL)","M.B.A.","2000","Indiana University Law School","J.D.","1996","Denison University (OH)","B.A.","1991","","","","","","","Rep. Bob Dold","US Representative","Room 212","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-1310","","http://dold.house.gov/contact-me/email-me","http://dold.house.gov/","","http://www.facebook.com/RepDold","http://twitter.com/repdold","http://www.youtube.com/repdold","Images\Photos\FL\H","Dold_Bob_284445.jpg"
30196,194389,"FL","H",173,"IL","Illinois","15","","",4,64.299999999999997,"2000","2012","G","H0IL15053",0,0,35,0,68,0,84,0,"AOK","Retiring at end of term",1533,2053,"R","Timothy","Johnson","V.","Tim","Rep.","","US Representative","","M","Timothy Vincent Johnson","JAHN-suhn","Champaign, IL","1946","07","23","Divorced","","Urbana, IL","9 children ;  11 grandchildren ","ASG","Assembly of God",5,"White/Caucasian","Member, IL Republican Central Committee, 15th Congressional District","1992-1996","Chair, Champaign County Republican Party","1990-1996","EDU","Adjunct Instructor","AGR","Farm Manager","University of Illinois Law School","J.D.","1972","University of Illinois","B.A.","1969","U.S. Military Academy (NY)","Att.","1964","U.S. Army","","1964-1965","","","","Rep. Timothy Johnson","US Representative","Room 1207","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-1315","rep.johnson@mail.house.gov","http://timjohnson.house.gov/ContactTim/#emailtim","http://timjohnson.house.gov","","","","http://www.youtube.com/user/RepTimVJohnson","Images\Photos\FL\H","Johnson_Timothy_194389.jpg"
30197,205765,"FL","H",178,"IN","Indiana","06","","",2,66.599999999999994,"2000","2012","G","H8IN02060",0,0,5,0,8,0,74,0,"AOK","Running for other office",1720,2242,"R","Mike","Pence","","Mike","Rep.","","US Representative","","M","Michael Richard Pence","pence","Columbus, IN","1959","06","07","Married","Karen","Columbus, IN","3 children","CHC","Christian Church",5,"White/Caucasian","Candidate, U.S. House of Representatives","1990","Candidate, U.S. House of Representatives","1988","ACT","Host","PUB","President","Indiana University School of Law","J.D.","1986","Hanover College (IN)","B.A.","1981","","","","","","","","","","Rep. Mike Pence","US Representative","Room 100","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-1406","","http://forms.house.gov/pence/IMA/webforms/contact_form.htm","http://mikepence.house.gov","http://mikepence.house.gov/index.php?option=com_content&view=category&layout=blog&id=35&Itemid=104","","http://twitter.com/RepMikePence","http://www.youtube.com/user/CongressmanMikePence","Images\Photos\FL\H","Pence_Mike_205765.jpg"
30199,205770,"FL","H",181,"MI","Michigan","08","","",3,64.099999999999994,"2000","2012","G","H0MI08042",0,0,5,0,25,0,90,0,"AOK","Normal",3018,3632,"R","Mike","Rogers","J.","Mike","Rep.","","US Representative","","M","Mike J. Rogers","RAH-jurz","Livonia, MI","1963","06","02","Married","Kristi Clemens","Brighton, MI","2 children (2 from previous marriage)","MET","Methodist",5,"White/Caucasian","Majority Floor Leader, MI State Senate","1999-2000","Member, MI State Senate","1995-2000","LEN","Special Agent","BUS","Co-Founder","Adrian College (MI)","B.A.","1985","University of Michigan","","1985","","","","U.S. Army","2LT","1985-1988","","","","Rep. Mike Rogers","US Representative","Room 133","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-2208","","http://mikerogers.house.gov/contact/","http://www.mikerogers.house.gov","","http://www.facebook.com/pages/Mike-J-Rogers/168209963203416","http://twitter.com/RepMikeRogers","http://www.youtube.com/user/RepMikeRogers","Images\Photos\FL\H","Rogers_Mike_205770.jpg"
30200,195933,"FL","H",176,"MN","Minnesota","04","","",2,59.100000000000001,"2000","2012","G","H0MN04049",0,0,90,0,96,0,58,0,"AOK","Normal",3177,3793,"DFL","Betty","McCollum","","Betty","Rep.","","US Representative","","F","Betty McCollum","mih-KAW-lum","Minneapolis, MN","1954","07","12","Divorced","","St. Paul, MN","2 children","ROC","Roman Catholic",5,"White/Caucasian","Assistant Majority Leader, MN State House","1993","Member, MN State House","1993-2000","EDU","High School Social Science Teacher","BUS","Manager","College of St. Catherine (MN)","B.S.","1986","Inver Hills Community College (MN)","A.A.","1980","","","","","","","","","","Rep. Betty McCollum","US Representative","Room 1714","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2304","","https://mccollum.house.gov/contact-me/email-me","http://mccollum.house.gov/","","http://www.facebook.com/repbettymccollum","http://twitter.com/BettyMcCollum04","http://www.youtube.com/user/BMcCollum04","Images\Photos\FL\H","McCollum_Betty_195933.jpg"
30201,205779,"FL","H",164,"MO","Missouri","01","","",1,73.599999999999994,"2000","2012","G","H0MO01066",0,0,95,0,100,0,61,0,"AOK","Normal",3561,4181,"D","William","Clay","L.","Lacy","Rep.","","US Representative","","M","William Lacy Clay Jr.","klay","St. Louis, MO","1956","07","27","Divorced","Ivie Lewellen (div.)","St. Louis, MO","2 children","ROC","Roman Catholic",1,"Black/African American","Member, MO State Senate","1991-2000","Member, MO State House of Representatives","1983-1990","PUB","Congressional Aide","","","Harvard University (MA)","","1983-1990","John F. Kennedy School of Government","","1983-1990","University of Maryland - College Park (MD)","B.S.","1983","","","","","","","Rep. William Clay","US Representative","Room 2418","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2501","","http://lacyclay.house.gov/index.cfm?sectionid=90&sectiontree=3,90","http://lacyclay.house.gov","","http://www.facebook.com/pages/Congressman-Wm-Lacy-Clay/109135405838588","","http://www.youtube.com/user/WilliamLacyClay","Images\Photos\FL\H","Clay_William_205779.jpg"
30202,205781,"FL","H",161,"MO","Missouri","02","","",2,67.900000000000006,"2000","2012","G","H0MO02148",0,0,0,0,8,0,80,0,"AOK","Running for other office",3562,4182,"R","Todd","Akin","","Todd","Rep.","","US Representative","","M","William Todd Akin","AY-kuhn","New York, NY","1947","07","05","Married","Lulli Boe","St. Louis, MO","6 children ; 4 grandchildren","CHC","Christian Church",5,"White/Caucasian","Member, MO State House","1988-2000","","","EDU","International Marketing Educator","BUS","Corporate Manager","Covenant Theological Seminar (MO)","M.Div.","1984","Worcester Polytechnic Institute (MA)","B.S.","1971","","","","U.S. Army Corps of Engineers","2LT","1972-1980","","","","Rep. Todd Akin","US Representative","","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-2502","","http://forms.house.gov/akin/webforms/issue_subscribe.htm","http://akin.house.gov","","http://www.facebook.com/supportakin","http://twitter.com/reptoddakin","http://www.youtube.com/user/RepToddAkin","Images\Photos\FL\H","Akin_Todd_205781.jpg"
30659,195969,"FL","H",169,"MO","Missouri","06","","",3,69.400000000000006,"2000","2012","G","H0MO06073",0,0,15,0,42,0,95,0,"AOK","Normal",3566,4186,"R","Sam","Graves","","Sam","Rep.","","US Representative","","M","Samuel B. Graves Jr.","grayvz","Fairfax, MO","1963","11","07","Married","Lesley","Tarkio, MO","3 children","BAP","Baptist",5,"White/Caucasian","Member, MO State Senate","1995-2000","Member, MO State House","1993-1995","AGR","Farmer","","","University of Missouri - Columbia, School of Agriculture","B.S.","1986","Tarkio High School (MO)","","1982","","","","","","","","","","Rep. Sam Graves","US Representative","Room 1415","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2506","","https://gravesforms.house.gov/email-sam","http://www.house.gov/graves","","http://www.facebook.com/pages/Sam-Graves/118514606128","","http://www.youtube.com/user/SmallBizRepublicans","Images\Photos\FL\H","Graves_Sam_195969.jpg"
